Platform id,Platform name,Investment name,Sec id,Management type,Asset class,Investment type,Base currency,Management description,Growth proportion,Redemption period,Performance fee description,Investment description,Pds url,Fund manager,Fund issuer,Date requested,Date added,Backfill series ticker,Backfill series name,Entry fee,Exit fee,Management fee,Rebate,Total expense ratio,Admin fee,Action fee description,Requested by,Date removed,Exchange,Manager Full name,Manager Email,Manager Website,Manager Description,Issuer Full name,Issuer Email,Issuer Website,Issuer Description
TWO.US,Two Harbors Investment Corp,Two Harbors Investment Corp,0P0000A2JL,Listed Securities,International equities,Stock,USD,,0.0,5,,"Two Harbors Investment Corp. operates as a real estate investment trust (REIT) that focuses on investing in, financing, and managing residential mortgage-backed securities (RMBS), non-agency securities, mortgage servicing rights, and other financial assets in the United States.",https://investor.twoharborsinvestment.com/overview/default.aspx,,Two Harbors Investments,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Two Harbors Investment Corp,,,
MNW170,Manawa Energy Limited FRN 6.56% 21/02/2029,Manawa Energy Limited FRN 6.56% 21/02/2029,B20002MBGG,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,5,,"Manawa Energy Limited, formerly Trustpower, is a New Zealand electricity generation company that offers bespoke electricity products to commercial and industrial customers across New Zealand.",https://www.manawaenergy.co.nz/investor-centre,,Manawa Energy,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,,2100-02-22 00:00:00,,,,,,Manawa Energy Ltd,,,
MNW180,Manawa Energy Limited 3.35% 29/07/2026,TrustPower 3.35% 29/07/2026,B2000075AK,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,5,,"Manawa Energy Limited, formerly Trustpower, is a New Zealand electricity generation company that offers bespoke electricity products to commercial and industrial customers across New Zealand.",https://www.manawaenergy.co.nz/investor-centre,,Manawa Energy,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,,,,,,,,Manawa Energy Ltd,,,
TET.LN,Treatt Plc,Treatt Plc,0P00007P06,Listed Securities,International equities,Stock,GBP,,0.0,5,,"Treatt plc manufactures and supplies ingredient solutions to the flavour, fragrance, beverage, and consumer products industries in the United Kingdom, Germany, Ireland, the United States, China, and internationally.",https://www.treatt.com/investor-relations,,Treatt,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Treatt PLC,,,
TRP070,Transpower New Zealand 1.735% 04/09/2025,Transpower New Zealand 1.735% 04/09/2025,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,5,,"Transpower New Zealand Ltd. provides electric energy. The Company generates, transmits, and distributes electric energy to a variety of industries such as business, household, and government. Transpower New Zealand offers its services throughout New Zealand.",https://www.transpower.co.nz/investors/investor-information,,Transpower NZ,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,,,,,,,,Transpower NZ,,,
TSLA.US,Tesla Motors Inc,Tesla Motors Inc,0P0000OQN8,Listed Securities,International equities,Stock,USD,,0.0,5,,"Tesla, Inc. designs, develops, manufactures, leases, and sells electric vehicles, and energy generation and storage systems in the United States, China, Netherlands, Norway, and internationally.",https://ir.tesla.com/,,Tesla Motors,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Tesla Motors Inc,,,
TEM,Templeton Emerging Markets Investment Trust PLC,Templeton Emerging Markets Investment Trust PLC,F0GBR05WML,Listed Securities,International equities,Closed-End Fund,GBP,Active - self described,0.0,5,,The Fund seeks to provide long-term capital appreciation by investing in equity and equity-related securities listed in emerging markets or issued by companies that have a significant amount of their revenues in emerging markets.,https://www.temit.co.uk/investor/,Franklin Templeton,Franklin Templeton,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0025,MSCI Emerging Markets Index (net div.),,,0.0097,,0.0097,0,,,,London Stock Exchange,Franklin Templeton Investments,ConsultantRequests@franklintempleton.com,,,Franklin Templeton Investments,ConsultantRequests@franklintempleton.com,,
GLD.US,SPDR Gold Trust,SPDR Gold Trust,FEUSA04AD2,Listed Securities,Commodities,Exchange-Traded Fund,USD,Passive - self described,0.0,5,,"SPDR Gold Shares offer investors an innovative, relatively cost efficient and secure way to access the gold market. SPDR Gold Shares are intended to offer investors a means of participating in the gold bullion market without the necessity of taking physical delivery of gold, and to buy and sell that interest through the trading of a security on a regulated stock exchange. ",https://www.ssga.com/us/en/intermediary/etfs/fund-finder,SPDR,SPDR,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.004,,0.004,,,,,,SPDR State Street Global Advisors,,,,SPDR State Street Global Advisors,,,
IXN.US,iShares Global Tech ETF,iShares Global Tech ETF,FEUSA00035,Listed Securities,International equities,Exchange-Traded Fund,USD,Passive - index,0.0,5,,The iShares Global Tech ETF seeks to track the investment results of an index composed of global equities in the technology sector.,https://www.ishares.com/us/products/etf-investments,BlackRock,BlackRock,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.0041,,0.0041,0,,,,,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.
WPC0529.AU,Daintree High Income Trust NZD Unit Cl,Daintree High Income Trust NZD Unit Cl,F000011SEX,Managed Funds,International fixed interest,Open-End Fund,NZD,Active - self described,0.0,2,,"The aim of the Trust is to provide income over the medium term, by investing in a diversified portfolio of credit fixed income securities and cash, and to provide a total return (after fees) that exceeds the Benchmark measured throughout a market cycle.",https://daintreecapital.com.au/,Perennial Investment Management,Perennial Investment Management,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0160,S&P/NZX NZ Composite Invest Grade NZD,0.0015,0.0015,0.0075,,0.0075,,,,,,Perennial Investment Management Ltd,,,,Perennial Investment Management Ltd,,,
WPC0696,Daintree Core Income Trust NZD,Daintree Core Income Trust NZD,F000010ONB,Managed Funds,International fixed interest,Open-End Fund,NZD,Active - self described,0.0,3,,"Daintree Capital through its absolute return Core Income Trust provides investors with a higher income than generally available through term deposit and banking products. With the RBA Cash Rate at 0.25% many investors are looking for a higher return, but wish to remain conservatively invested. Daintree's Core Income seeks to provide a solution to this dual objective. We offer two classes of units to Australian and New Zealand investors: Australian Dollar and New Zealand Dollar units.",https://daintreecapital.com.au/,Daintree Capital,Daintree Capital,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0018,Bloomberg Global Aggregate Bond Index (NZD),0,0.0005,0.0055,,0.0055,0,,,,,Daintree Capital,,www.daintreecapital.com.au,,Daintree Capital,,www.daintreecapital.com.au,
CCI.US,Crown Castle International Corp,Crown Castle International Corp,0P000001K3,Listed Securities,International equities,Stock,USD,,0.0,5,,"Crown Castle owns, operates and leases more than 40,000 cell towers and approximately 80,000 route miles of fibre supporting small cells and fibre solutions across every major U.S. market. This nationwide portfolio of communications infrastructure connects cities and communities to essential data, technology and wireless service - bringing information, ideas and innovations to the people and businesses that need them.",https://investor.crowncastle.com/investor-overview,,Crown Castle,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Crown Castle International Corp,,,
KO.US,Coca-Cola Company,Coca-Cola Company,0P000001BW,Listed Securities,International equities,Stock,USD,,0.0,5,,"The Coca-Cola Company is an American multinational beverage corporation headquartered in Atlanta, Georgia. The Coca-Cola Company has interests in the manufacturing, retailing and marketing of non-alcoholic beverage concentrates and syrups. The company produces Coca-Cola, invented in 1886 by pharmacist John Stith Pemberton. In 1889, the formula and brand were sold for $2,300 to Asa Griggs Candler, who incorporated The Coca-Cola Company in Atlanta in 1892.",https://investors.coca-colacompany.com/,,Coca-Cola,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,The Coca-Cola Company,,,
CTY.LN,City of London Investment Trust plc,City of London Investment Trust plc,E0GBR00QXA,Listed Securities,International equities,Closed-End Fund,GBP,Active - performance fee,0.0,5,,"The Company’s objective is to provide long-term growth in income and capital, principally by investment in equities listed on the London Stock Exchange.",https://www.janushenderson.com/en-gb/uk-investment-trusts/trust/the-city-of-london-investment-trust-plc/documents/,Janus Henderson Investors ,Janus Henderson Investors ,2025-02-10 00:00:00,2025-04-01 00:00:00,,,,,0.0037,,0.0037,0,,jeremy.simpson@hhg.co.nz,2100-01-01 00:00:00,London Stock Exchange,Janus Henderson Investors Ltd,support@henderson.com,,,Janus Henderson Investors Ltd,support@henderson.com,,
C.US,Citigroup Incorporated,Citigroup Incorporated,0P000001A2,Listed Securities,International equities,Stock,USD,,0.0,5,,"Citigroup Inc., a diversified financial services holding company, provides various financial products and services to consumers, corporations, governments, and institutions in North America, Latin America, Asia, Europe, the Middle East, and Africa. ",https://www.citigroup.com/citi/investor/,,Citigroup,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Citigroup Inc,,,
CNU020,Chorus Limited 6.38% 06/12/2028 ,Chorus Limited 6.38% 06/12/2028 ,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,5,,"Chorus Limited is a wholesale and retail telecommunications company. The Company maintains and build the Chorus local access network which is made up of local telephone exchanges, cabinets and copper and fibre cables that connects New Zealand homes and businesses throughout the country.",https://company.chorus.co.nz/investors,,Chorus,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,,2028-12-06 00:00:00,,,,,,Chorus Ltd,,,
CASTPTT,Castle Point Trans-Tasman Fund,Castle Point Trans-Tasman Fund,F0000139LX,Managed Funds,Australasian equities,Open-End Fund,NZD,Active - self described,0.0,10,,"The Fund invests in New Zealand and Australian Listed Companies and is benchmarked to the S&P/NZX 50 Index
(incl Imputation Credits).",https://www.castlepointfunds.com/investment-solutions,Castle Point,Castle Point,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0143,Cat 50% S&P/NZX 50 &50% S&P/ASX 200,0.0015,0.0015,0.0105,,0.0105,,,,,,Castle Point Funds Management Ltd,,www.castlepointfunds.com,,Castle Point Funds Management Ltd,,www.castlepointfunds.com,
CASTPRF,Castle Point Ranger Fund ,Castle Point Ranger Fund ,F00000UK0R,Managed Funds,Other,Open-End Fund,NZD,Active - self described,0.0,3,The performance fee is 15% of any return above NZ Offical Cash Rate + 5% per annum (after all fees but before tax) with a perpetual high water mark,"The Fund can invest in a broad range of New Zealand and Australian assets, including cash, debt instruments, equities, derivatives and other assets.",https://www.castlepointfunds.com/investment-solutions,Castle Point,Castle Point,2020-12-01 00:00:00,2021-01-01 00:00:00,,,0.0015,0.0015,0.0105,,0.0105,,,,,,Castle Point Funds Management Ltd,,www.castlepointfunds.com,,Castle Point Funds Management Ltd,,www.castlepointfunds.com,
CIM0006.AU,Capital Group New Perspective (AU),Capital Group New Perspective (AU),F00000WL1B,Managed Funds,International equities,Open-End Fund,AUD,Active - media descriptions,0.0,5,,To achieve long-term capital growth by seeking to take advantage of investment opportunities generated by changes in international trade patterns and economic and political relationships. Future income is a secondary objective.,https://www.capitalgroup.com/adviser/au/en/funds/fund-finder.html,Capital International,Capital International,2020-12-01 00:00:00,2021-01-01 00:00:00,BMK0032,"MSCI World Index (Net div., AUD)",,,0.0075,,0.0075,0,,,,,Capital International (Australia),,www.capitalgroup.com/au/en/,,Capital International (Australia),,www.capitalgroup.com/au/en/,
BRWM.LN,Blackrock World Mining Trust plc,Blackrock World Mining Trust plc,E0GBR01OPI,Listed Securities,International equities,Closed-End Fund,GBP,Active - Self described,0.0,5,,"The Company aims to provide a diversified investment in mining and metal assets worldwide, actively managed with
the objective of maximising total returns.",https://www.blackrock.com/uk/solutions/investment-trusts/our-range,BlackRock,BlackRock,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.008,,0.008,0,,,,London Stock Exchange,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.,BlackRock Inc,isharesetfs@blackrock.com,www.ishares.com,iShares funds are powered by the expert portfolio and risk management of BlackRock. BlackRock managed over USD 11 trillion in assets on behalf of investors worldwide.
DBK.GE,Deutsche Bank AG,Deutsche Bank AG,0P00009QOR,Listed Securities,International equities,Stock,EUR,,0.0,5,,"Deutsche Bank Aktiengesellschaft provides investment, financial, and related products and services to private individuals, corporate entities, and institutional clients worldwide. Its Corporate Bank segment provides cash management, trade finance and lending, trust and agency, and securities services. ",https://investor-relations.db.com/,,Deutsche Bank,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,,,,,,,,,,,,,Deutsche Bank AG,,,
DEVONALPHA,Devon Alpha Fund,Devon Alpha Fund,F00000ISGN,Managed Funds,Australasian equities,Open-End Fund,NZD,Active - Self described,0.0,5,The performance fee is the first 1% of gross portfolio performance above the hurdle rate of 12% p.a. up to 13% p.a. then 15% of the amount thereafter. Cap on performance fee of 3%.,"The Fund is actively managed, which means the holdings may differ considerably from its composite 50:50 NZX50 and ASX200 index. While the Fund tends to be fully invested, when there are few compelling investment opportunities, the Fund may hold up to 50% cash or cash equivalent securities.",https://devonfunds.co.nz/investment-options,Devon Funds,Devon Funds,2020-12-01 00:00:00,2021-01-01 00:00:00,,,,,0.01,,0.0125,0.0025,,,,,Devon Funds Management,,https://devonfunds.co.nz/,,Devon Funds Management,,https://devonfunds.co.nz/,
